120.69972725000	23.72895844890
120.70081245600	23.73253962870
120.70338905300	23.73684247840
120.70601445300	23.74029573830
120.70802907600	23.74301186640
120.70854298100	23.74513396550
120.71063554000	23.74598323470
120.71251471200	23.74827108660
120.71882701200	23.75384171960
120.72128796900	23.75751906010
120.72181264000	23.75946783860
120.72334739200	23.76182350500
120.72436023900	23.76285623130
120.72589138500	23.76360579330
120.72715120300	23.76476977090
120.72868135500	23.76601719530
120.72994156300	23.76701518700
120.73093010700	23.76859356890
120.73246068000	23.76967499270
120.73552428400	23.77088687200
120.73832015000	23.77368273870
120.74126774700	23.77793838720
120.74428902800	23.78045577530
120.74668752500	23.78371087800
120.74802597200	23.78490774680
120.74957262200	23.78984512840
120.74791700600	23.79663690070
120.74718944100	23.79978901460
120.74790307500	23.80385628300
120.74861611300	23.80825547170
120.74888094100	23.81124323950
120.75086043700	23.81373589580
120.75292926200	23.81672655870
120.75635085600	23.81988529960
120.75859620300	23.82241585350
120.76075980900	23.82578388770
120.76246959000	23.82802703020
120.76463105900	23.82993891810
120.76615568000	23.83189865150
120.76740489700	23.83174993520
120.76856488400	23.83344530110
120.77091316200	23.83683369890
120.77374021200	23.83829345290
120.77448479200	23.84028490910
120.77821938300	23.84399836240
120.78007552700	23.84610700800
120.78065849500	23.84681787200
120.78202668500	23.84722535470
120.78330564500	23.84845375140
120.78395999700	23.84990224830
120.78836200000	23.85409604830
120.78874866200	23.85436373770
120.78916943000	23.85592942310
120.79283380000	23.85964138220
120.79616504600	23.86254432470
120.80050916800	23.86445413950
120.80177829900	23.86732623120
120.80226045200	23.86907981170
