120.24904843600	22.65990811940
120.25086052600	22.66148560660
120.25327588100	22.66472249690
120.25630280600	22.66861427590
120.26092484900	22.67165776680
120.26707417400	22.67727709520
120.27267913000	22.68368220660
120.27681462500	22.69051057780
120.28232090600	22.70121573750
120.28995727600	22.71399012650
120.29178562700	22.71758669710
120.29212702100	22.72131558310
120.29187138600	22.72460200770
120.29219526000	22.73237799840
120.29221194800	22.73453076200
120.29293184200	22.73682602000
120.29384544000	22.73827234290
120.29586048700	22.74011907230
120.30245577100	22.74589952020
120.30622151600	22.75007336820
120.30908976800	22.75648691780
120.31148831700	22.75906927400
120.31514938500	22.76238388390
120.31803185600	22.76468865430
120.32260616400	22.76649126990
120.33264770400	22.77263068420
120.33927513200	22.77681571260
