40,41,57
41,58,57
67,83,66
81,98,97
76,75,59
42,58,41
42,59,58
89,88,72
79,78,62
104,87,88
78,79,95
72,56,73
123,122,106
93,109,92
121,120,104
91,90,74
58,59,75
40,57,56
112,95,96
75,91,74
108,124,107
130,114,131
113,112,96
114,115,131
114,113,97
115,116,132
98,114,97
115,114,98
96,79,80
101,84,85
80,64,81
84,101,100
94,78,95
76,59,60
79,63,80
67,84,83
57,58,74
39,56,55
49,65,48
42,43,59
81,65,82
56,57,73
39,55,38
76,92,75
73,57,74
70,69,53
55,54,38
72,55,56
54,53,37
71,54,55
53,36,37
40,56,39
38,54,37
70,53,54
52,36,53
35,36,52
88,87,71
69,52,53
86,69,70
87,86,70
70,54,71
90,89,73
71,55,72
73,89,72
91,92,108
72,88,71
106,90,107
71,87,70
88,89,105
103,104,120
103,87,104
86,87,103
105,121,104
105,122,121
105,106,122
107,123,106
104,88,105
105,89,106
109,126,125
106,89,90
110,126,109
107,91,108
107,124,123
108,125,124
108,109,125
127,126,110
108,92,109
129,128,112
110,109,93
111,94,95
92,91,75
111,110,94
111,127,110
74,90,73
91,107,90
93,92,76
74,58,75
77,76,60
77,94,93
77,93,76
94,110,93
61,77,60
78,94,77
97,96,80
78,77,61
62,63,79
65,66,82
49,50,66
64,47,48
115,98,99
97,80,81
98,81,82
80,63,64
113,96,97
95,79,96
129,112,113
111,95,112
111,128,127
111,112,128
115,132,131
113,130,129
113,114,130
133,117,134
116,115,99
118,117,101
116,133,132
116,117,133
117,118,134
134,118,135
84,67,68
135,118,119
83,100,99
67,66,50
135,119,136
118,102,119
118,101,102
99,98,82
83,99,82
100,116,99
117,100,101
117,116,100
66,83,82
84,100,83
101,85,102
84,68,85
67,50,51
67,51,68
64,48,65
62,61,45
65,49,66
81,64,65
63,47,64
61,62,78
46,47,63
59,43,60
60,43,44
61,60,44
61,44,45
62,45,46
62,46,63
